"name","phylum.x","surface","mesopelagic","bathypelagic","abyssopelagic"
"Katelysia_marmorata","Mollusca",1018,NA,NA,NA
"Katharina_tunicata","Mollusca",203,NA,NA,NA
"Keenocardium_blandum","Mollusca",58,46,NA,NA
"Kelletia_kelletii","Mollusca",41,NA,NA,NA
"Kellia_porculus","Mollusca",113,NA,NA,NA
"Kellia_suborbicularis","Mollusca",1256,NA,NA,NA
"Kelliella_bruuni","Mollusca",NA,110,110,104
"Kelliella_rotunda","Mollusca",1175,NA,NA,NA
"Kentrodoris_rubescens","Mollusca",1243,NA,NA,NA
"Kerguelenella_lateralis","Mollusca",58,NA,NA,NA
"Kermia_bifasciata","Mollusca",512,NA,NA,NA
"Kermia_harenula","Mollusca",424,NA,NA,NA
"Kermia_melanoxytum","Mollusca",568,NA,NA,NA
"Kuphus_polythalamia","Mollusca",534,NA,NA,NA
"Kurilabyssia_antipodensis","Mollusca",NA,113,NA,NA
"Kuroshiovolva_shingoi","Mollusca",953,810,NA,NA
"Kurtziella_accincta","Mollusca",86,NA,NA,NA
"Kurtziella_atrostyla","Mollusca",365,NA,NA,NA
"Kurtziella_cerina","Mollusca",463,NA,NA,NA
"Kurtziella_citronella","Mollusca",342,286,NA,NA
"Kurtziella_dorvilliae","Mollusca",45,NA,NA,NA
"Kurtziella_limonitella","Mollusca",344,NA,NA,NA
"Kurtziella_margaritifera","Mollusca",203,NA,NA,NA
"Kurtziella_serga","Mollusca",750,640,524,NA
"Laciolina_laevigata","Mollusca",226,NA,NA,NA
"Laciolina_magna","Mollusca",236,NA,NA,NA
"Lacuna_crassior","Mollusca",626,NA,NA,NA
"Lacuna_pallidula","Mollusca",274,NA,NA,NA
"Lacuna_vincta","Mollusca",1905,944,NA,NA
"Laemodonta_cubensis","Mollusca",236,NA,NA,NA
"Laevicardium_attenuatum","Mollusca",1185,NA,NA,NA
"Laevicardium_biradiatum","Mollusca",1072,NA,NA,NA
"Laevicardium_crassum","Mollusca",500,294,NA,NA
"Laevicardium_laevigatum","Mollusca",709,NA,NA,NA
"Laevicardium_lobulatum","Mollusca",834,NA,NA,NA
"Laevicardium_mortoni","Mollusca",361,NA,NA,NA
"Laevicardium_multipunctatum","Mollusca",976,718,NA,NA
"Laevicardium_oblongum","Mollusca",187,154,NA,NA
"Laevicardium_pictum","Mollusca",338,NA,NA,NA
"Laevicardium_pulcherrimum","Mollusca",58,NA,NA,NA
"Laevicardium_rubropictum","Mollusca",667,NA,NA,NA
"Laevicardium_serratum","Mollusca",304,255,NA,NA
"Laevicardium_sybariticum","Mollusca",373,280,NA,NA
"Laevichlamys_aliae","Mollusca",859,NA,NA,NA
"Laevichlamys_andamanica","Mollusca",3799,3572,3402,1999
"Laevichlamys_cuneata","Mollusca",798,NA,NA,NA
"Laevichlamys_deliciosa","Mollusca",921,760,NA,NA
"Laevichlamys_lemniscata","Mollusca",1140,NA,NA,NA
"Laevichlamys_limatula","Mollusca",1967,1712,1557,749
"Laevichlamys_mollita","Mollusca",622,NA,NA,NA
"Laevichlamys_multisqualida","Mollusca",521,NA,NA,NA
"Laevichlamys_multisquamata","Mollusca",317,NA,NA,NA
"Laevichlamys_squamosa","Mollusca",1702,NA,NA,NA
"Laevichlamys_wilhelminae","Mollusca",1084,NA,NA,NA
"Laevidentalium_banale","Mollusca",1624,1211,NA,NA
"Laevidentalium_coruscum","Mollusca",2235,2040,1776,NA
"Laevidentalium_eburneum","Mollusca",1465,1095,NA,NA
"Laevidentalium_erectum","Mollusca",2725,2485,2185,NA
"Laevidentalium_gofasi","Mollusca",670,644,NA,NA
"Laevidentalium_houbricki","Mollusca",959,862,NA,NA
"Laevidentalium_jaffaensis","Mollusca",158,117,NA,NA
"Laevidentalium_largicrescens","Mollusca",NA,1710,1527,NA
"Laevidentalium_leptosceles","Mollusca",NA,11963,11682,6958
"Laevidentalium_liodon","Mollusca",223,NA,NA,NA
"Laevidentalium_lubricatum","Mollusca",1493,1310,1036,NA
"Laevidentalium_marshae","Mollusca",69,NA,NA,NA
"Laevidentalium_martyi","Mollusca",672,548,NA,NA
"Laevilitorina_caliginosa","Mollusca",168,NA,NA,NA
"Laevilitorina_wandelensis","Mollusca",55,56,NA,NA
"Laevinesta_atlantica","Mollusca",265,225,NA,NA
"Laevipilina_hyalina","Mollusca",482,445,NA,NA
"Lambis_crocata","Mollusca",1686,NA,NA,NA
"Lambis_lambis","Mollusca",1502,NA,NA,NA
"Lambis_millepeda","Mollusca",735,NA,NA,NA
"Lambis_scorpius","Mollusca",1209,NA,NA,NA
"Lambis_truncata","Mollusca",1623,NA,NA,NA
"Lamellaria_ampla","Mollusca",74,46,NA,NA
"Lamellaria_leucosphaera","Mollusca",185,NA,NA,NA
"Lamellaria_patagonica","Mollusca",183,NA,NA,NA
"Lamellaria_perspicua","Mollusca",701,484,NA,NA
"Lamellilatirus_ceramidus","Mollusca",154,142,NA,NA
"Lamellipecten_aduncus","Mollusca",NA,135,NA,NA
"Lamellitrochus_carinatus","Mollusca",365,290,NA,NA
"Lamellitrochus_inceratus","Mollusca",450,400,308,NA
"Lamellitrochus_lamellosus","Mollusca",395,301,NA,NA
"Lamellitrochus_pourtalesi","Mollusca",NA,288,227,NA
"Lamellolucina_dentifera","Mollusca",205,NA,NA,NA
"Lampadioteuthis_megaleia","Mollusca",11179,10633,NA,NA
"Laona_finmarchica","Mollusca",2527,1867,1026,NA
"Laona_quadrata","Mollusca",1689,1258,812,NA
"Lasaea_hawaiiensis","Mollusca",182,NA,NA,NA
"Lasaea_hinemoa","Mollusca",88,NA,NA,NA
"Lasaea_nipponica","Mollusca",171,NA,NA,NA
"Lasaea_undulata","Mollusca",308,NA,NA,NA
"Laternula_anatina","Mollusca",783,NA,NA,NA
"Laternula_boschasina","Mollusca",49,NA,NA,NA
"Laternula_elliptica","Mollusca",618,641,NA,NA
"Laternula_truncata","Mollusca",897,NA,NA,NA
"Latiaxis_pilsbryi","Mollusca",NA,755,NA,NA
"Latirolagena_smaragdula","Mollusca",1242,NA,NA,NA
"Latiromitra_meekiana","Mollusca",NA,172,NA,NA
"Latirus_belcheri","Mollusca",764,NA,NA,NA
"Latirus_gibbulus","Mollusca",702,NA,NA,NA
"Latirus_nodatus","Mollusca",904,NA,NA,NA
"Latirus_polygonus","Mollusca",1504,NA,NA,NA
"Latirus_turritus","Mollusca",1432,NA,NA,NA
"Latitriphora_albida","Mollusca",204,NA,NA,NA
"Laubiericoncha_myriamae","Mollusca",NA,4704,4555,NA
"Leachia_atlantica","Mollusca",8288,7758,7168,NA
"Leachia_cyclura","Mollusca",3449,3215,3013,NA
"Leachia_dislocata","Mollusca",577,546,NA,NA
"Leachia_lemur","Mollusca",1060,1013,NA,NA
"Learchis_poica","Mollusca",343,NA,NA,NA
"Ledella_kermadecensis","Mollusca",NA,13,13,13
"Ledella_solidula","Mollusca",520,465,368,NA
"Leiocithara_infulata","Mollusca",285,NA,NA,NA
"Leiosolenus_obesus","Mollusca",269,NA,NA,NA
"Leiosyrinx_immedicata","Mollusca",NA,631,NA,NA
"Leopecten_sericeus","Mollusca",8640,8600,8408,5360
"Lepeta_caeca","Mollusca",3826,2384,1043,NA
"Lepetella_clypidellaeformis","Mollusca",80,68,NA,NA
"Lepetella_tubicola","Mollusca",NA,206,NA,NA
"Lepetodrilus_atlanticus","Mollusca",NA,47,47,NA
"Lepetodrilus_corrugatus","Mollusca",NA,94,94,NA
"Lepetodrilus_cristatus","Mollusca",NA,2107,2094,NA
"Lepetodrilus_elevatus","Mollusca",NA,6707,6576,NA
"Lepetodrilus_fucensis","Mollusca",NA,93,93,NA
"Lepetodrilus_galriftensis","Mollusca",NA,251,251,NA
"Lepetodrilus_japonicus","Mollusca",NA,160,123,NA
"Lepetodrilus_nux","Mollusca",NA,193,158,NA
"Lepetodrilus_ovalis","Mollusca",NA,2389,2367,NA
"Lepetodrilus_pustulosus","Mollusca",NA,2307,2298,NA
"Lepetodrilus_schrolli","Mollusca",NA,2150,2076,NA
"Lepidochitona_cinerea","Mollusca",257,NA,NA,NA
"Lepidochitona_flectens","Mollusca",127,NA,NA,NA
"Lepidochitona_hartwegii","Mollusca",227,NA,NA,NA
"Lepidochitona_liozonis","Mollusca",352,NA,NA,NA
"Lepidochitona_rolani","Mollusca",11,NA,NA,NA
"Lepidochitona_rosea","Mollusca",32,NA,NA,NA
"Lepidopleurus_cajetanus","Mollusca",328,269,NA,NA
"Lepidopleurus_pergranatus","Mollusca",NA,559,478,NA
"Lepidoteuthis_grimaldii","Mollusca",15233,14576,13745,NA
"Lepidozona_albrechtii","Mollusca",186,NA,NA,NA
"Lepidozona_cooperi","Mollusca",178,NA,NA,NA
"Lepidozona_coreanica","Mollusca",71,NA,NA,NA
"Lepidozona_interstincta","Mollusca",130,NA,NA,NA
"Lepidozona_mertensii","Mollusca",456,NA,NA,NA
"Lepidozona_regularis","Mollusca",22,NA,NA,NA
"Leporimetis_intastriata","Mollusca",153,NA,NA,NA
"Leptaxinus_incrassatus","Mollusca",NA,123,120,NA
"Leptochiton_alveolus","Mollusca",16620,15891,14555,7415
"Leptochiton_americanus","Mollusca",NA,196,176,NA
"Leptochiton_asellus","Mollusca",880,451,NA,NA
"Leptochiton_belknapi","Mollusca",162,135,96,NA
"Leptochiton_binghami","Mollusca",NA,349,NA,NA
"Leptochiton_boucheti","Mollusca",NA,900,NA,NA
"Leptochiton_cancellatus","Mollusca",1325,890,NA,NA
"Leptochiton_curvatus","Mollusca",147,NA,NA,NA
"Leptochiton_deforgesi","Mollusca",NA,773,NA,NA
"Leptochiton_hakodatensis","Mollusca",169,NA,NA,NA
"Leptochiton_incongruus","Mollusca",NA,1512,1479,NA
"Leptochiton_japonicus","Mollusca",145,90,NA,NA
"Leptochiton_kerguelensis","Mollusca",1743,1680,924,NA
"Leptochiton_lineatus","Mollusca",NA,454,313,NA
"Leptochiton_medinae","Mollusca",237,122,NA,NA
"Leptochiton_nexus","Mollusca",92,NA,NA,NA
"Leptochiton_norfolcensis","Mollusca",28,NA,NA,NA
"Leptochiton_pergranatus","Mollusca",NA,259,238,NA
"Leptochiton_rissoi","Mollusca",NA,520,286,NA
"Leptochiton_rugatus","Mollusca",812,631,NA,NA
"Leptochiton_saitoi","Mollusca",NA,638,590,NA
"Leptochiton_sarsi","Mollusca",231,NA,NA,NA
"Leptochiton_surugensis","Mollusca",85,55,NA,NA
"Leptochiton_sykesi","Mollusca",31,25,NA,NA
"Leptochiton_tenuidontus","Mollusca",NA,77,72,NA
"Leptochiton_thandari","Mollusca",NA,1019,NA,NA
"Leptochiton_torishimensis","Mollusca",NA,78,NA,NA
"Leptochiton_vanbellei","Mollusca",NA,1278,1099,NA
"Leptocollonia_thielei","Mollusca",41,41,NA,NA
"Leptoconchus_lamarckii","Mollusca",506,NA,NA,NA
"Leptogyra_inflata","Mollusca",NA,625,624,NA
"Leptomya_cochlearis","Mollusca",827,NA,NA,NA
"Lepton_lepidum","Mollusca",121,NA,NA,NA
"Leptopecten_bavayi","Mollusca",360,NA,NA,NA
"Leptotrophon_acerapex","Mollusca",NA,292,NA,NA
"Leptotrophon_bernadettae","Mollusca",NA,301,NA,NA
"Leptotrophon_caledonicus","Mollusca",NA,193,NA,NA
"Leptotrophon_caroae","Mollusca",NA,337,NA,NA
"Leptotrophon_charcoti","Mollusca",NA,311,NA,NA
"Leptotrophon_coriolis","Mollusca",NA,109,NA,NA
"Leptotrophon_inaequalis","Mollusca",NA,209,NA,NA
"Leptotrophon_levii","Mollusca",NA,80,NA,NA
"Leptotrophon_lineorugosus","Mollusca",NA,231,NA,NA
"Leptotrophon_minirotundus","Mollusca",NA,21,NA,NA
"Leptotrophon_minispinosus","Mollusca",NA,271,NA,NA
"Leptotrophon_protocarinatus","Mollusca",NA,192,NA,NA
"Leptotrophon_richeri","Mollusca",NA,164,NA,NA
"Leptotrophon_rigidus","Mollusca",NA,317,NA,NA
"Leptotrophon_spinacutus","Mollusca",NA,336,NA,NA
"Leptotrophon_surprisensis","Mollusca",NA,422,NA,NA
"Leucorhynchia_caledonica","Mollusca",976,NA,NA,NA
"Leucorhynchia_tricarinata","Mollusca",586,NA,NA,NA
"Leucosphaera_diaphana","Mollusca",752,622,NA,NA
"Leucosyrinx_hemimeres","Mollusca",48,41,34,NA
"Leucosyrinx_paratenoceras","Mollusca",NA,121,NA,NA
"Leucosyrinx_subgrundifera","Mollusca",NA,376,269,NA
"Leucosyrinx_tenoceras","Mollusca",NA,464,368,NA
"Leucosyrinx_verrillii","Mollusca",NA,860,722,NA
"Leucozonia_leucozonalis","Mollusca",158,NA,NA,NA
"Leucozonia_nassa","Mollusca",348,NA,NA,NA
"Leucozonia_ocellata","Mollusca",299,NA,NA,NA
"Leukoma_staminea","Mollusca",235,NA,NA,NA
"Leukoma_thaca","Mollusca",51,NA,NA,NA
"Lienardia_compta","Mollusca",966,740,NA,NA
"Lienardia_fallax","Mollusca",637,NA,NA,NA
"Lienardia_hersilia","Mollusca",237,NA,NA,NA
"Lienardia_nigrocincta","Mollusca",765,NA,NA,NA
"Lienardia_ralla","Mollusca",470,397,NA,NA
"Lienardia_rosella","Mollusca",503,429,NA,NA
"Liguriella_podophthalma","Mollusca",NA,29848,29134,NA
"Liloa_brevis","Mollusca",202,NA,NA,NA
"Lima_caribaea","Mollusca",281,NA,NA,NA
"Lima_floridana","Mollusca",2840,2413,1972,716
"Lima_fujitai","Mollusca",242,177,NA,NA
"Lima_hians","Mollusca",427,293,NA,NA
"Lima_inflata","Mollusca",170,147,NA,NA
"Lima_lima","Mollusca",3066,2419,NA,NA
"Lima_loscombi","Mollusca",828,677,528,21
"Lima_marioni","Mollusca",980,873,574,NA
"Lima_nimbifer","Mollusca",146,NA,NA,NA
"Lima_pellucida","Mollusca",2590,2418,2283,1314
"Lima_quantoensis","Mollusca",476,377,305,77
"Lima_tomlini","Mollusca",1389,1073,NA,NA
"Lima_vulgaris","Mollusca",1996,NA,NA,NA
"Limacina_bulimoides","Mollusca",3817,3043,2248,NA
"Limacina_helicina","Mollusca",4038,NA,NA,NA
"Limacina_helicoides","Mollusca",NA,333,254,NA
"Limacina_inflata","Mollusca",4489,3736,2952,NA
"Limacina_lesueurii","Mollusca",4039,3248,2402,NA
"Limacina_retroversa","Mollusca",2424,NA,NA,NA
"Limacina_trochiformis","Mollusca",3030,2211,NA,NA
"Limaria_amakusaensis","Mollusca",256,201,172,99
"Limaria_basilanica","Mollusca",885,NA,NA,NA
"Limaria_fragilis","Mollusca",1602,NA,NA,NA
"Limaria_hemphilli","Mollusca",428,NA,NA,NA
"Limaria_hians","Mollusca",1182,NA,NA,NA
"Limaria_hirasei","Mollusca",783,NA,NA,NA
"Limaria_locklini","Mollusca",660,NA,NA,NA
"Limaria_loscombi","Mollusca",141,NA,NA,NA
"Limaria_orientalis","Mollusca",1102,NA,NA,NA
"Limaria_pellucida","Mollusca",677,NA,NA,NA
"Limaria_perfragile","Mollusca",58,NA,NA,NA
"Limaria_tuberculata","Mollusca",155,NA,NA,NA
"Limatula_acherontis","Mollusca",1546,1534,1465,940
"Limatula_attenuata","Mollusca",724,522,NA,NA
"Limatula_bullata","Mollusca",6847,6437,6094,3516
"Limatula_confusa","Mollusca",2886,2383,1816,NA
"Limatula_deceptionensis","Mollusca",5142,5163,4505,2279
"Limatula_gwyni","Mollusca",260,NA,NA,NA
"Limatula_hendersoni","Mollusca",1301,813,NA,NA
"Limatula_hodgsoni","Mollusca",841,856,NA,NA
"Limatula_hyalina","Mollusca",517,NA,NA,NA
"Limatula_hyperborea","Mollusca",4117,2773,1354,NA
"Limatula_insularis","Mollusca",1546,1534,1465,940
"Limatula_japonica","Mollusca",1951,1402,NA,NA
"Limatula_laminifera","Mollusca",510,460,359,NA
"Limatula_louiseae","Mollusca",NA,209,204,87
"Limatula_maoria","Mollusca",105,93,NA,NA
"Limatula_margaretae","Mollusca",NA,127,119,43
"Limatula_oliveri","Mollusca",134,122,NA,NA
"Limatula_ovalis","Mollusca",1250,1238,957,348
"Limatula_powelli","Mollusca",NA,3405,3237,1670
"Limatula_pygmaea","Mollusca",970,863,NA,NA
"Limatula_raoulica","Mollusca",1546,1534,1465,940
"Limatula_saturna","Mollusca",1082,871,NA,NA
"Limatula_setifera","Mollusca",606,459,NA,NA
"Limatula_sibogai","Mollusca",NA,1288,1172,NA
"Limatula_similaris","Mollusca",8312,8145,7807,4202
"Limatula_simillima","Mollusca",94,88,NA,NA
"Limatula_subauriculata","Mollusca",2559,2069,1309,NA
"Limatula_subovata","Mollusca",360,212,NA,NA
"Limatula_sulcata","Mollusca",101,NA,NA,NA
"Limatula_suteri","Mollusca",146,134,NA,NA
"Limatula_vigilis","Mollusca",1698,1686,1576,1038
"Limea_argentineae","Mollusca",109,49,37,19
"Limea_bronniana","Mollusca",446,378,285,NA
"Limea_clandestina","Mollusca",838,752,664,267
"Limifossor_fratula","Mollusca",1137,1097,909,NA
"Limneria_prolongata","Mollusca",253,NA,NA,NA
"Limneria_undata","Mollusca",1767,1125,320,NA
"Limnoperna_fortunei","Mollusca",54,NA,NA,NA
"Limopsis_aurita","Mollusca",2124,1617,1033,NA
"Limopsis_cristata","Mollusca",1139,881,666,NA
"Limopsis_galatheae","Mollusca",NA,903,892,548
"Limopsis_janeiroensis","Mollusca",35,NA,NA,NA
"Limopsis_lilliei","Mollusca",NA,198,NA,NA
"Limopsis_marionensis","Mollusca",2073,1986,1124,NA
"Limopsis_minuta","Mollusca",2033,1306,NA,NA
"Limopsis_sulcata","Mollusca",929,652,440,NA
"Limopsis_tenella","Mollusca",NA,5411,4510,NA
"Limulatys_reliquus","Mollusca",99,NA,NA,NA
"Linatella_caudata","Mollusca",1347,NA,NA,NA
"Linatella_succincta","Mollusca",810,NA,NA,NA
"Lindapecten_exasperatus","Mollusca",3307,3174,3042,2010
"Lindapecten_muscosus","Mollusca",527,339,NA,NA
"Lioberus_castaneus","Mollusca",510,NA,NA,NA
"Lioberus_ligneus","Mollusca",1071,NA,NA,NA
"Lioconcha_annettae","Mollusca",750,NA,NA,NA
"Lioconcha_castrensis","Mollusca",1600,NA,NA,NA
"Lioconcha_fastigiata","Mollusca",976,NA,NA,NA
"Lioconcha_hieroglyphica","Mollusca",864,NA,NA,NA
"Lioconcha_ornata","Mollusca",1578,NA,NA,NA
"Liocranchia_reinhardti","Mollusca",30122,28924,27634,NA
"Liocyma_fluctuosa","Mollusca",1615,NA,NA,NA
"Lioglyphostoma_aguadillanum","Mollusca",42,NA,NA,NA
"Lioglyphostoma_antillarum","Mollusca",351,NA,NA,NA
"Lioglyphostoma_hendersoni","Mollusca",399,316,NA,NA
"Lioglyphostoma_jousseaumei","Mollusca",231,NA,NA,NA
"Lioglyphostoma_oenoa","Mollusca",201,186,NA,NA
"Liomesus_stimpsoni","Mollusca",255,221,NA,NA
"Liostomia_eburnea","Mollusca",835,536,NA,NA
"Liotina_peronii","Mollusca",960,NA,NA,NA
"Lirophora_latilirata","Mollusca",356,NA,NA,NA
"Lirophora_paphia","Mollusca",363,NA,NA,NA
"Lischkeia_imperialis","Mollusca",289,263,NA,NA
"Lischkeia_undosa","Mollusca",658,534,NA,NA
"Lissarca_miliaris","Mollusca",950,950,NA,NA
"Lissarca_notorcadensis","Mollusca",671,665,316,NA
"Lissarca_pisum","Mollusca",53,NA,NA,NA
"Lissospira_valvata","Mollusca",88,65,NA,NA
"Lissotesta_strebeli","Mollusca",NA,162,NA,NA
"Lithophaga_antillarum","Mollusca",651,NA,NA,NA
"Lithophaga_aristata","Mollusca",1662,NA,NA,NA
"Lithophaga_attenuata","Mollusca",943,737,NA,NA
"Lithophaga_bisulcata","Mollusca",1336,849,NA,NA
"Lithophaga_calyculata","Mollusca",891,NA,NA,NA
"Lithophaga_canalifera","Mollusca",545,NA,NA,NA
"Lithophaga_curta","Mollusca",235,NA,NA,NA
"Lithophaga_divaricalx","Mollusca",331,206,NA,NA
"Lithophaga_erimitica","Mollusca",83,NA,NA,NA
"Lithophaga_hanleyana","Mollusca",886,NA,NA,NA
"Lithophaga_laevigata","Mollusca",1226,NA,NA,NA
"Lithophaga_levigata","Mollusca",553,NA,NA,NA
"Lithophaga_lima","Mollusca",794,NA,NA,NA
"Lithophaga_lithophaga","Mollusca",171,147,NA,NA
"Lithophaga_lithura","Mollusca",1119,NA,NA,NA
"Lithophaga_malaccana","Mollusca",1010,NA,NA,NA
"Lithophaga_mucronata","Mollusca",1072,815,NA,NA
"Lithophaga_nasuta","Mollusca",924,NA,NA,NA
"Lithophaga_nigra","Mollusca",1458,NA,NA,NA
"Lithophaga_obesa","Mollusca",1091,NA,NA,NA
"Lithophaga_patagonica","Mollusca",79,NA,NA,NA
"Lithophaga_plumula","Mollusca",542,NA,NA,NA
"Lithophaga_robusta","Mollusca",261,NA,NA,NA
"Lithophaga_simplex","Mollusca",1078,806,NA,NA
"Lithophaga_straminea","Mollusca",1147,NA,NA,NA
"Lithophaga_teres","Mollusca",1790,NA,NA,NA
"Lithophaga_zitteliana","Mollusca",568,NA,NA,NA
"Lithopoma_americanum","Mollusca",276,NA,NA,NA
"Lithopoma_caelatum","Mollusca",305,NA,NA,NA
"Lithopoma_gibberosa","Mollusca",96,NA,NA,NA
"Lithopoma_tectum","Mollusca",275,NA,NA,NA
"Lithopoma_tuber","Mollusca",252,NA,NA,NA
"Litiopa_melanostoma","Mollusca",1263,1056,NA,NA
"Litozamia_tropis","Mollusca",142,NA,NA,NA
"Littoraria_angulifera","Mollusca",728,NA,NA,NA
"Littoraria_coccinea","Mollusca",882,NA,NA,NA
"Littoraria_intermedia","Mollusca",1546,NA,NA,NA
"Littoraria_irrorata","Mollusca",278,NA,NA,NA
"Littoraria_nebulosa","Mollusca",197,NA,NA,NA
"Littoraria_pallescens","Mollusca",1460,NA,NA,NA
"Littoraria_subvittata","Mollusca",1267,NA,NA,NA
"Littoraria_undulata","Mollusca",1082,NA,NA,NA
"Littorina_flava","Mollusca",214,NA,NA,NA
"Littorina_irrorata","Mollusca",249,NA,NA,NA
"Littorina_keenae","Mollusca",176,NA,NA,NA
"Littorina_littorea","Mollusca",276,NA,NA,NA
"Littorina_obtusata","Mollusca",559,NA,NA,NA
"Littorina_saxatilis","Mollusca",538,NA,NA,NA
"Littorina_scabra","Mollusca",1517,NA,NA,NA
"Lobatus_costatus","Mollusca",329,NA,NA,NA
"Lobatus_gallus","Mollusca",319,NA,NA,NA
"Lobatus_gigas","Mollusca",332,NA,NA,NA
"Lobatus_raninus","Mollusca",333,NA,NA,NA
"Lobiger_souverbii","Mollusca",1938,NA,NA,NA
"Lodderena_ornata","Mollusca",284,NA,NA,NA
"Lodderena_pulchella","Mollusca",279,NA,NA,NA
"Loligo_forbesii","Mollusca",979,766,NA,NA
"Loligo_media","Mollusca",552,378,NA,NA
"Loligo_vulgaris","Mollusca",891,650,NA,NA
"Loliolus_beka","Mollusca",8298,7828,NA,NA
"Loliolus_japonica","Mollusca",119,NA,NA,NA
"Lolliguncula_argus","Mollusca",159,NA,NA,NA
"Lolliguncula_brevis","Mollusca",338,NA,NA,NA
"Lolliguncula_diomedeae","Mollusca",193,NA,NA,NA
"Lolliguncula_panamensis","Mollusca",38,NA,NA,NA
"Longchaeus_candidus","Mollusca",350,289,NA,NA
"Longchaeus_suturalis","Mollusca",286,NA,NA,NA
"Lonoa_hawaiensis","Mollusca",138,NA,NA,NA
"Lopha_cristagalli","Mollusca",1345,NA,NA,NA
"Lophiotoma_brevicaudata","Mollusca",748,NA,NA,NA
"Lophiotoma_indica","Mollusca",1472,NA,NA,NA
"Lophiotoma_picturata","Mollusca",490,NA,NA,NA
"Lophiotoma_polytropa","Mollusca",677,NA,NA,NA
"Lophioturris_leucotropis","Mollusca",129,NA,NA,NA
"Lophocochlias_minutissimus","Mollusca",146,NA,NA,NA
"Lorabela_bathybia","Mollusca",69,70,NA,NA
"Lorabela_notophila","Mollusca",NA,20,NA,NA
"Loripes_lacteus","Mollusca",163,141,NA,NA
"Loripes_lucinalis","Mollusca",585,NA,NA,NA
"Lottia_abrolhosensis","Mollusca",36,34,NA,NA
"Lottia_albicosta","Mollusca",136,NA,NA,NA
"Lottia_digitalis","Mollusca",424,NA,NA,NA
"Lottia_gigantea","Mollusca",168,NA,NA,NA
"Lottia_leucopleura","Mollusca",186,NA,NA,NA
"Lottia_limatula","Mollusca",39,NA,NA,NA
"Lottia_pelta","Mollusca",338,NA,NA,NA
"Lovellona_peaseana","Mollusca",525,NA,NA,NA
"Loxoglypta_clathrata","Mollusca",1402,1243,NA,NA
"Lucapina_adspersa","Mollusca",252,NA,NA,NA
"Lucapina_aegis","Mollusca",282,NA,NA,NA
"Lucapina_eolis","Mollusca",228,NA,NA,NA
"Lucapina_philippiana","Mollusca",330,NA,NA,NA
"Lucapina_sowerbii","Mollusca",366,282,NA,NA
"Lucapina_suffusa","Mollusca",306,NA,NA,NA
"Lucapinella_limatula","Mollusca",376,NA,NA,NA
"Lucilina_sueziensis","Mollusca",240,NA,NA,NA
"Lucina_ephraimi","Mollusca",142,NA,NA,NA
"Lucina_pectinata","Mollusca",180,NA,NA,NA
"Lucina_pensylvanica","Mollusca",392,NA,NA,NA
"Lucina_radians","Mollusca",703,NA,NA,NA
"Lucina_roquesana","Mollusca",864,837,772,408
"Lucinella_divaricata","Mollusca",366,254,NA,NA
"Lucinisca_muricata","Mollusca",688,403,NA,NA
"Lucinisca_nassula","Mollusca",679,430,NA,NA
"Lucinoma_annulata","Mollusca",1312,1028,NA,NA
"Lucinoma_atlantis","Mollusca",NA,263,NA,NA
"Lucinoma_blakeanum","Mollusca",1212,764,NA,NA
"Lucinoma_filosa","Mollusca",1377,842,NA,NA
"Lucinoma_galathea","Mollusca",37,33,NA,NA
"Lunarca_ovalis","Mollusca",404,NA,NA,NA
"Lunatia_fringilla","Mollusca",NA,229,185,NA
"Lunulicardia_auricula","Mollusca",1147,792,NA,NA
"Lunulicardia_hemicardium","Mollusca",693,NA,NA,NA
"Lunulicardia_retusa","Mollusca",1287,925,NA,NA
"Lunulicardia_subretusa","Mollusca",743,467,NA,NA
"Luria_cinerea","Mollusca",504,423,318,NA
"Luria_pulchra","Mollusca",295,237,NA,NA
"Lurifax_vitreus","Mollusca",NA,316,226,NA
"Lusitanops_dictyota","Mollusca",NA,673,NA,NA
"Lutraria_angustior","Mollusca",332,NA,NA,NA
"Lutraria_australis","Mollusca",1081,NA,NA,NA
"Lutraria_lutraria","Mollusca",402,NA,NA,NA
"Lutraria_philippinarum","Mollusca",890,NA,NA,NA
"Lycoteuthis_lorigera","Mollusca",10615,10225,9775,NA
"Lycoteuthis_springeri","Mollusca",NA,1454,1368,NA
"Lyncina_aurantium","Mollusca",598,NA,NA,NA
"Lyncina_lynx","Mollusca",1682,NA,NA,NA
"Lyncina_vitellus","Mollusca",1716,NA,NA,NA
"Lyonsia_arcaeformis","Mollusca",576,NA,NA,NA
"Lyonsia_arenosa","Mollusca",1826,1096,NA,NA
"Lyonsia_bracteata","Mollusca",143,77,NA,NA
"Lyonsia_californica","Mollusca",232,NA,NA,NA
"Lyonsia_floridana","Mollusca",366,NA,NA,NA
"Lyonsia_hyalina","Mollusca",824,NA,NA,NA
"Lyria_beauii","Mollusca",63,60,NA,NA
"Lyria_insignata","Mollusca",38,NA,NA,NA
"Lyria_leonardi","Mollusca",92,81,NA,NA
"Lyria_nucleus","Mollusca",68,NA,NA,NA
"Lyrocardium_aeolicum","Mollusca",55,48,NA,NA
"Lyrocardium_aurantiacum","Mollusca",1101,825,NA,NA
"Lyrocardium_lyratum","Mollusca",1236,NA,NA,NA
"Lyrodus_bipartitus","Mollusca",162,NA,NA,NA
